city1,city2,dist,vol,avg_fare,largest_carrier,mkt_share,avg_fare_largest_carrier,lowest_fare_carrier,mkt_share_lowest_fare,avg_fare_lowest_carrier
AUS,CMH,1073,99.57,$300.89,AA,30.8,$268.88,AA,30.8,$268.88
AUS,CMI,861,11.63,$268.65,AA,94.4,$269.39,AA,94.4,$269.39
AUS,CRP,167,11.41,$196.67,WN,74.3,$198.45,UA,25.7,$191.51
AUS,CRW,1076,12.72,$285.03,DL,53.9,$292.08,AA,14.5,$240.88
AUS,CVG,958,57.83,$298.05,DL,47.9,$294.66,AA,26.7,$290.90
AUS,DAY,1012,66.85,$214.58,AA,48.1,$198.94,AA,48.1,$198.94
AUS,DCA,1315,359.67,$276.59,WN,57.0,$255.59,WN,57.0,$255.59
AUS,DSM,813,54.46,$243.32,AA,59.1,$226.77,AA,59.1,$226.77
AUS,DTW,1149,270.65,$305.76,DL,64.2,$328.73,AA,10.2,$255.68
AUS,ECP,710,20.22,$242.39,WN,69.4,$231.37,WN,69.4,$231.37
AUS,ELP,528,314.46,$181.64,WN,94.6,$181.55,WN,94.6,$181.55
AUS,EUG,1694,17.28,$237.39,UA,57.9,$228.95,UA,57.9,$228.95
AUS,EWR,1504,659.57,$263.46,UA,64.8,$294.25,WN,26.2,$191.58
AUS,EYW,1051,10.98,$313.04,WN,60.4,$293.67,WN,60.4,$293.67
AUS,FAR,1155,16.63,$259.92,DL,38.6,$263.08,F9,15.7,$181.60
AUS,FAT,1348,33.37,$245.25,AA,46.9,$230.60,UA,24.4,$223.49
AUS,FAY,1143,13.26,$287.20,US,51.6,$293.42,DL,46.7,$278.18
AUS,FLL,1105,376.96,$202.53,WN,37.5,$197.07,AA,11.3,$191.73
AUS,FNT,1169,17.17,$215.07,DL,39.2,$220.36,AA,29.1,$197.88
AUS,FSD,925,19.89,$233.40,AA,30.6,$233.74,F9,19.1,$173.20
AUS,FWA,1021,14.89,$268.69,AA,56.2,$241.94,AA,56.2,$241.94
AUS,GEG,1600,39.24,$255.48,WN,33.8,$270.48,F9,29.1,$195.95
AUS,GJT,871,15.43,$206.38,UA,52.8,$205.58,AA,39.4,$196.21
AUS,GPT,514,13.80,$215.93,UA,61.4,$221.18,AA,29.9,$201.77
AUS,GRB,1115,15.00,$312.92,DL,47.1,$368.55,UA,13.8,$257.69
AUS,GRR,1103,52.39,$245.17,AA,33.2,$242.69,WN,17.6,$175.20
AUS,GSO,1103,35.43,$263.25,DL,60.7,$241.75,DL,60.7,$241.75
AUS,GSP,957,35.00,$271.41,WN,43.2,$257.80,WN,43.2,$257.80
AUS,HOU,148,166.09,$162.83,WN,100.0,$162.83,WN,100.0,$162.83
AUS,HPN,1536,14.35,$285.07,DL,56.8,$295.06,AA,15.9,$260.46
AUS,HRL,273,118.37,$162.31,WN,97.5,$161.08,WN,97.5,$161.08
AUS,IAD,1297,224.13,$343.95,UA,71.6,$354.40,US,13.7,$339.00
AUS,IAH,140,104.35,$188.63,UA,100.0,$188.63,UA,100.0,$188.63
AUS,ICT,514,34.02,$238.84,AA,45.4,$219.81,AA,45.4,$219.81
AUS,ILM,1189,15.11,$249.80,DL,63.3,$210.99,DL,63.3,$210.99
AUS,IND,919,138.37,$248.18,AA,39.0,$227.60,AA,39.0,$227.60
AUS,ISP,1559,13.91,$224.20,WN,93.0,$219.45,WN,93.0,$219.45
AUS,JAN,472,41.63,$221.89,WN,53.3,$208.89,WN,53.3,$208.89
AUS,JAX,954,59.78,$296.93,DL,33.1,$316.75,AA,20.4,$284.95
AUS,JFK,1521,803.70,$227.12,B6,51.2,$226.55,DL,24.4,$222.22
AUS,LAS,1090,778.04,$195.59,WN,63.1,$214.45,G4,12.8,$93.16
AUS,LAX,1242,920.65,$247.76,AA,46.2,$254.44,WN,27.5,$235.22
AUS,LBB,341,186.96,$164.65,WN,93.6,$163.80,WN,93.6,$163.80
AUS,LEX,922,25.22,$297.06,DL,44.0,$298.27,US,17.7,$246.84
AUS,LFT,340,11.85,$222.43,UA,63.3,$219.81,UA,63.3,$219.81
AUS,LGA,1520,280.98,$232.42,AA,39.4,$218.04,WN,20.9,$208.06
AUS,LGB,1226,259.02,$203.97,B6,94.1,$203.14,B6,94.1,$203.14
AUS,LIT,446,78.91,$203.04,WN,74.8,$209.35,AA,19.3,$172.26
AUS,MAF,294,54.57,$214.76,WN,89.4,$207.20,WN,89.4,$207.20
AUS,MCI,650,222.72,$204.16,WN,60.1,$220.50,AA,26.5,$167.40
AUS,MCO,994,610.43,$180.44,WN,50.0,$175.16,B6,31.6,$163.55
AUS,MDT,1364,24.13,$284.17,UA,38.7,$246.50,AA,11.7,$212.56
AUS,MDW,972,379.57,$221.17,WN,96.6,$220.66,WN,96.6,$220.66
AUS,MEM,559,55.22,$310.19,DL,48.8,$308.77,WN,12.4,$269.97
AUS,MFR,1629,11.52,$299.23,UA,47.2,$282.55,UA,47.2,$282.55
AUS,MGM,683,10.22,$283.36,DL,51.1,$289.50,AA,44.7,$269.63
AUS,MHT,1692,53.91,$230.26,WN,58.1,$216.85,UA,14.5,$216.77
AUS,MIA,1103,91.96,$257.74,AA,55.9,$249.70,DL,22.2,$233.92
AUS,MKE,1032,92.93,$240.66,AA,28.5,$244.95,DL,22.5,$227.35
AUS,MLI,873,16.52,$227.12,AA,57.9,$213.18,AA,57.9,$213.18
AUS,MOB,564,11.52,$326.28,UA,57.6,$299.77,AA,17.0,$284.00
AUS,MSN,1004,44.13,$290.01,AA,46.6,$270.43,AA,46.6,$270.43
AUS,MSP,1042,302.93,$309.13,DL,62.9,$332.27,AA,10.4,$294.73
AUS,MSY,444,284.78,$196.12,WN,79.0,$195.12,WN,79.0,$195.12
AUS,OAK,1497,201.20,$209.55,WN,91.6,$206.68,WN,91.6,$206.68
AUS,OKC,358,98.70,$220.00,WN,66.2,$217.13,AA,24.5,$212.86
AUS,OMA,772,68.48,$233.20,AA,42.7,$232.85,F9,24.8,$154.67
AUS,ONT,1196,60.87,$284.46,WN,58.6,$281.75,WN,58.6,$281.75
AUS,ORD,978,639.78,$260.83,AA,65.1,$240.67,AA,65.1,$240.67
AUS,ORF,1319,54.02,$259.73,WN,34.8,$236.11,AA,13.7,$232.50
AUS,PBI,1096,31.09,$309.06,DL,43.7,$292.82,AA,31.1,$246.14
AUS,PDX,1715,277.83,$219.90,WN,27.6,$222.43,F9,10.5,$173.04
AUS,PHF,1307,6.41,$287.53,DL,64.4,$261.58,DL,64.4,$261.58
AUS,PHL,1430,363.91,$226.48,US,29.2,$281.64,DL,13.5,$188.24
AUS,PHX,872,604.78,$219.25,WN,53.6,$236.04,US,37.7,$200.42
AUS,PIA,850,16.52,$245.12,AA,68.4,$229.55,AA,68.4,$229.55
AUS,PNS,626,23.91,$271.51,UA,28.2,$288.54,WN,25.0,$238.60
AUS,PSP,1132,26.52,$244.54,AA,47.5,$227.20,AA,47.5,$227.20
AUS,PVD,1662,69.67,$248.48,WN,46.7,$245.21,UA,17.3,$225.57
AUS,PWM,1764,34.35,$231.96,UA,30.7,$226.63,WN,20.6,$201.51
AUS,RDU,1162,232.93,$223.28,DL,31.2,$216.01,AA,26.7,$214.35
AUS,RIC,1271,107.61,$208.46,DL,35.0,$209.73,AA,24.0,$200.03
AUS,RNO,1405,61.52,$278.12,WN,57.2,$270.39,AA,10.4,$269.20
AUS,ROA,1128,19.46,$283.85,DL,58.1,$262.93,DL,58.1,$262.93
AUS,ROC,1418,45.22,$228.71,WN,32.7,$195.37,WN,32.7,$195.37
AUS,RSW,1001,39.89,$289.36,AA,45.5,$274.84,AA,45.5,$274.84
AUS,SAN,1164,457.93,$218.18,WN,68.3,$225.30,AA,12.1,$188.15
AUS,SAV,984,28.70,$294.11,DL,65.5,$286.05,DL,65.5,$286.05
AUS,SBA,1327,30.87,$243.99,US,34.2,$281.83,AA,27.5,$226.39
AUS,SDF,876,54.02,$284.38,WN,33.4,$274.46,UA,16.7,$258.06
AUS,SEA,1770,477.61,$232.64,AS,51.5,$229.72,UA,12.3,$217.95
AUS,SFO,1504,"1,096.63",$225.45,UA,47.5,$244.05,B6,20.0,$186.80
AUS,SGF,545,12.50,$256.69,AA,99.1,$257.35,AA,99.1,$257.35
AUS,SJC,1476,432.39,$250.89,WN,81.1,$246.50,WN,81.1,$246.50
AUS,SLC,1086,210.98,$257.85,DL,49.5,$290.81,F9,17.6,$164.79
AUS,SMF,1481,186.52,$252.73,WN,58.3,$249.88,AA,12.0,$236.26
AUS,SNA,1209,169.57,$251.92,WN,37.1,$261.11,AA,25.6,$236.11
AUS,SRQ,936,10.22,$271.00,DL,86.2,$260.05,DL,86.2,$260.05
AUS,STL,721,211.20,$251.43,WN,65.4,$252.03,AA,27.5,$239.03
AUS,SWF,1528,5.54,$274.62,US,51.0,$305.89,DL,39.2,$250.57
AUS,SYR,1485,41.85,$250.87,UA,32.0,$228.74,AA,19.5,$219.44
AUS,TLH,796,13.48,$342.72,DL,56.5,$362.33,AA,34.7,$313.45
AUS,TPA,928,230.98,$224.39,WN,63.0,$228.44,AA,14.5,$191.14
AUS,TRI,982,13.59,$265.35,DL,61.6,$289.87,US,36.0,$226.73
AUS,TUL,426,93.59,$220.49,WN,69.0,$226.43,AA,24.5,$195.41
AUS,TUS,797,57.72,$292.85,AA,37.1,$272.98,AA,37.1,$272.98
AUS,TYS,882,34.13,$273.95,DL,46.8,$279.54,UA,21.3,$250.22
AUS,VPS,666,12.61,$219.10,AA,41.4,$208.07,AA,41.4,$208.07
AUS,XNA,462,30.33,$244.68,AA,82.8,$222.09,AA,82.8,$222.09
AVL,BOS,783,35.54,$296.13,US,53.2,$297.53,US,53.2,$297.53
AVL,BUR,2027,0.43,$335.25,US,50.0,$449.00,DL,25.0,$232.33
AVL,BWI,414,15.54,$290.07,US,65.0,$297.78,DL,23.1,$287.96
AVL,CAK,383,2.83,$296.27,US,57.7,$279.60,US,57.7,$279.60
AVL,CLE,414,12.17,$280.14,US,60.7,$289.34,DL,28.6,$260.95
AVL,DCA,384,20.98,$295.10,US,72.0,$303.31,DL,23.8,$283.25
AVL,EWR,583,83.04,$235.77,UA,61.5,$227.55,UA,61.5,$227.55
AVL,FLL,660,117.50,$149.30,G4,79.9,$112.34,G4,79.9,$112.34
AVL,HOU,843,5.43,$265.71,DL,100.0,$265.71,DL,100.0,$265.71
AVL,HPN,617,4.57,$259.58,DL,54.8,$281.64,US,35.7,$235.50
AVL,IAD,370,9.35,$315.04,US,72.1,$331.89,DL,18.6,$267.50
AVL,IAH,834,26.52,$288.47,DL,47.5,$249.29,DL,47.5,$249.29
AVL,ISP,633,0.87,$376.00,US,100.0,$376.00,US,100.0,$376.00
AVL,JFK,597,13.91,$239.99,US,75.0,$233.11,US,75.0,$233.11
AVL,LAX,2034,33.70,$372.81,US,51.0,$370.39,UA,17.1,$346.84
AVL,LGA,599,52.83,$264.95,US,54.3,$275.68,DL,31.1,$272.66
AVL,LGB,2021,0.33,$504.33,US,100.0,$504.33,US,100.0,$504.33
AVL,MDW,521,4.78,$179.96,DL,100.0,$179.96,DL,100.0,$179.96
AVL,MHT,788,3.91,$272.00,DL,58.3,$262.96,DL,58.3,$262.96
AVL,MIA,677,26.30,$254.30,US,55.4,$254.38,US,55.4,$254.38
AVL,OAK,2196,1.52,$362.21,US,50.0,$413.57,DL,28.6,$217.75
AVL,ONT,1987,3.04,$314.93,US,60.7,$395.32,DL,25.0,$191.46
AVL,ORD,536,104.24,$202.67,UA,68.5,$198.09,DL,11.3,$192.46
AVL,PIE,519,75.33,$87.05,G4,100.0,$87.05,G4,100.0,$87.05
AVL,PVD,741,8.48,$296.14,US,62.8,$298.03,UA,14.1,$242.50
AVL,SFO,2205,36.20,$367.74,US,48.7,$376.45,UA,17.7,$328.43
AVL,SJC,2184,3.26,$325.89,DL,73.3,$272.87,DL,73.3,$272.87
AVL,SNA,2008,11.74,$348.17,DL,79.6,$329.51,DL,79.6,$329.51
AVL,SWF,620,0.22,$189.50,DL,100.0,$189.50,DL,100.0,$189.50
AVL,TPA,514,30.98,$259.82,DL,48.8,$242.30,DL,48.8,$242.30
AVP,BUR,2361,0.33,$513.66,UA,33.3,$425.00,UA,33.3,$425.00
AVP,FLL,1082,28.15,$222.29,US,47.9,$262.28,UA,29.7,$178.99
AVP,HOU,1360,1.41,$338.92,DL,92.3,$312.93,DL,92.3,$312.93
AVP,IAH,1348,23.80,$296.03,UA,53.9,$290.44,DL,15.1,$284.98
AVP,LAX,2371,31.09,$297.18,UA,40.6,$227.29,UA,40.6,$227.29
AVP,LGB,2361,0.11,$359.00,US,100.0,$359.00,US,100.0,$359.00
AVP,MDW,624,0.65,$357.83,DL,100.0,$357.83,DL,100.0,$357.83
AVP,MIA,1103,12.93,$228.34,US,69.8,$229.23,UA,15.1,$204.20
AVP,OAK,2467,0.65,$481.54,DL,66.7,$420.50,DL,66.7,$420.50
AVP,ONT,2326,2.07,$375.47,US,73.7,$400.71,UA,26.3,$304.80
AVP,ORD,632,45.11,$299.34,UA,61.9,$300.39,US,35.9,$294.55
AVP,SFO,2477,25.00,$298.44,UA,49.1,$259.38,UA,49.1,$259.38
AVP,SJC,2461,0.54,$456.19,US,60.0,$523.98,UA,40.0,$354.50
AVP,SNA,2351,5.00,$372.04,UA,69.6,$367.81,UA,69.6,$367.81
AVP,TPA,999,32.83,$198.69,US,55.0,$212.70,DL,14.9,$155.49
AZA,FLL,1951,11.63,$139.06,NK,100.0,$139.06,NK,100.0,$139.06
AZA,LGA,2134,1.09,$119.20,NK,100.0,$119.20,NK,100.0,$119.20
AZA,OAK,668,100.00,$88.76,G4,100.0,$88.76,G4,100.0,$88.76
AZA,ORD,1427,1.09,$166.50,NK,100.0,$166.50,NK,100.0,$166.50
AZA,TPA,1767,0.11,$101.00,NK,100.0,$101.00,NK,100.0,$101.00
AZO,BOS,744,20.22,$321.16,DL,65.1,$339.77,AA,32.8,$279.18
AZO,BWI,512,10.33,$259.83,DL,83.2,$254.73,DL,83.2,$254.73
AZO,DCA,505,17.50,$271.90,DL,70.2,$280.78,AA,29.2,$251.00
AZO,EWR,600,16.96,$338.87,DL,85.3,$336.98,DL,85.3,$336.98
AZO,FLL,1155,9.02,$317.55,DL,80.7,$309.23,DL,80.7,$309.23
AZO,HOU,1023,0.76,$273.29,DL,71.4,$251.20,DL,71.4,$251.20
AZO,HPN,618,1.52,$346.07,DL,71.4,$344.32,AA,14.3,$286.50
AZO,IAD,482,4.46,$334.47,DL,100.0,$334.47,DL,100.0,$334.47
AZO,IAH,1005,12.07,$293.55,DL,78.4,$276.49,DL,78.4,$276.49
AZO,JFK,621,3.37,$290.36,DL,77.4,$285.76,DL,77.4,$285.76
AZO,LAX,1867,16.74,$372.56,AA,50.7,$358.50,AA,50.7,$358.50
AZO,LGA,614,15.11,$320.14,DL,48.9,$357.50,AA,46.0,$285.65
AZO,MHT,721,2.50,$219.17,DL,95.7,$218.66,DL,95.7,$218.66
AZO,MIA,1172,3.04,$363.74,AA,67.9,$336.07,AA,67.9,$336.07
AZO,OAK,1956,0.43,$375.00,DL,100.0,$375.00,DL,100.0,$375.00
AZO,ONT,1822,0.98,$325.11,DL,44.4,$276.78,AA,33.3,$248.29
AZO,ORD,122,15.22,$218.12,AA,100.0,$218.12,AA,100.0,$218.12
AZO,PVD,727,1.96,$377.06,DL,94.4,$366.04,DL,94.4,$366.04
AZO,SFO,1966,16.52,$356.26,DL,59.9,$346.98,DL,59.9,$346.98
AZO,SJC,1950,3.70,$387.97,AA,67.7,$365.99,AA,67.7,$365.99
AZO,SNA,1848,3.70,$425.36,AA,50.0,$379.26,AA,50.0,$379.26
AZO,SWF,592,0.87,$375.88,DL,100.0,$375.88,DL,100.0,$375.88
AZO,TPA,998,17.07,$255.58,DL,72.0,$263.86,AA,26.8,$225.57
BDL,BUR,2516,9.13,$293.76,WN,84.5,$283.11,WN,84.5,$283.11
BDL,BWI,283,515.22,$143.73,WN,99.2,$143.49,WN,99.2,$143.49
BDL,CAK,460,5.22,$250.24,US,60.4,$254.61,DL,27.1,$224.06
BDL,CLE,476,138.59,$258.70,UA,69.2,$270.05,WN,13.6,$218.97
BDL,DCA,313,394.57,$173.80,US,99.1,$173.73,US,99.1,$173.73
BDL,FLL,1173,795.87,$160.64,B6,59.6,$162.66,WN,29.6,$148.27
BDL,HOU,1519,54.46,$255.62,WN,75.3,$252.07,WN,75.3,$252.07
BDL,IAD,326,92.39,$211.90,UA,98.6,$211.04,UA,98.6,$211.04
BDL,IAH,1507,100.00,$308.73,UA,45.1,$323.53,DL,20.8,$279.59
BDL,LAX,2527,461.63,$273.65,AA,42.2,$275.64,WN,14.4,$233.93
BDL,MDW,777,245.11,$224.85,WN,98.9,$224.06,WN,98.9,$224.06
BDL,MIA,1194,219.67,$172.13,AA,73.6,$158.53,AA,73.6,$158.53
BDL,OAK,2614,32.83,$308.61,WN,90.1,$309.97,WN,90.1,$309.97
BDL,ONT,2482,26.85,$313.26,WN,48.2,$303.63,AA,30.8,$293.85
BDL,ORD,783,459.24,$277.29,UA,52.2,$277.09,US,11.9,$251.17
BDL,ORF,396,63.26,$202.05,WN,58.8,$195.50,UA,12.2,$180.83
BDL,PHF,389,7.07,$219.94,US,96.9,$220.07,US,96.9,$220.07
BDL,SFO,2625,277.83,$290.86,UA,39.2,$272.04,UA,39.2,$272.04
BDL,SJC,2609,42.61,$304.47,WN,40.6,$289.07,WN,40.6,$289.07
BDL,SNA,2507,67.72,$301.05,AA,35.2,$286.44,UA,26.5,$281.08
BDL,TPA,1111,729.78,$146.04,WN,54.7,$148.78,B6,26.2,$122.53
BFL,BWI,2328,7.61,$355.03,UA,55.7,$335.44,UA,55.7,$335.44
BFL,DCA,2311,11.74,$329.86,UA,74.1,$302.54,UA,74.1,$302.54
BFL,EWR,2448,9.78,$377.54,UA,73.3,$363.27,UA,73.3,$363.27
BFL,HPN,2469,0.33,$275.72,US,100.0,$275.72,US,100.0,$275.72
BFL,IAD,2288,6.20,$264.81,UA,98.3,$263.72,UA,98.3,$263.72
BFL,IAH,1428,82.50,$445.36,UA,86.8,$452.08,UA,86.8,$452.08
BFL,ISP,2503,0.11,$261.00,,0.0,$0.00,,0.0,"$9,999.00"
BFL,JFK,2468,6.96,$423.77,US,53.1,$334.18,US,53.1,$334.18
BFL,LGA,2463,3.91,$309.41,UA,77.8,$298.46,UA,77.8,$298.46
BFL,OAK,236,0.22,$909.50,,0.0,$0.00,,0.0,"$9,999.00"
BFL,ORD,1733,18.37,$298.51,UA,72.8,$282.27,UA,72.8,$282.27
BFL,SFO,238,25.00,$200.21,UA,99.1,$200.26,UA,99.1,$200.26
BFL,SWF,2445,0.43,$376.00,US,100.0,$376.00,US,100.0,$376.00
BGM,BUR,2346,0.33,$365.00,UA,66.7,$274.00,UA,66.7,$274.00
BGM,FLL,1137,12.17,$217.02,US,43.8,$236.16,DL,32.1,$190.17
BGM,HOU,1380,0.22,$228.50,DL,100.0,$228.50,DL,100.0,$228.50
BGM,IAH,1367,17.28,$257.62,UA,59.1,$254.75,UA,59.1,$254.75
BGM,LAX,2357,15.11,$344.26,UA,43.2,$334.84,DL,32.4,$327.16
BGM,LGB,2347,0.11,$369.00,DL,100.0,$369.00,DL,100.0,$369.00
BGM,MDW,606,3.80,$183.09,DL,100.0,$183.09,DL,100.0,$183.09
BGM,MIA,1158,4.02,$276.98,US,67.6,$294.39,UA,13.5,$243.00
BGM,OAK,2444,0.54,$193.00,DL,100.0,$193.00,DL,100.0,$193.00
BGM,ONT,2312,0.87,$333.25,UA,50.0,$275.50,UA,50.0,$275.50
BGM,ORD,613,12.93,$275.26,DL,41.2,$230.54,DL,41.2,$230.54
BGM,SFO,2455,13.70,$378.99,UA,62.7,$369.84,UA,62.7,$369.84
BGM,SJC,2439,0.98,$312.78,UA,66.7,$297.67,DL,11.1,$178.00
BGM,SNA,2337,1.96,$512.11,US,55.6,$481.40,DL,16.7,$393.46
BGM,TPA,1048,24.67,$198.08,UA,47.6,$182.00,DL,15.4,$174.08
BGR,BUR,2702,0.33,$390.00,US,66.7,$417.15,US,66.7,$417.15
BGR,BWI,560,5.98,$289.83,US,76.4,$288.55,US,76.4,$288.55
BGR,DCA,590,80.54,$170.66,US,96.4,$169.04,US,96.4,$169.04
BGR,EWR,393,3.04,$330.24,US,100.0,$330.24,US,100.0,$330.24
BGR,FLL,1438,16.85,$303.82,US,54.2,$319.97,DL,42.6,$285.20
BGR,HOU,1781,0.54,$346.40,DL,80.0,$335.17,DL,80.0,$335.17
BGR,HPN,358,0.43,$204.90,US,100.0,$204.90,US,100.0,$204.90
BGR,IAD,601,4.02,$207.02,DL,91.9,$200.76,DL,91.9,$200.76
BGR,IAH,1768,15.87,$327.74,US,63.7,$323.33,DL,31.5,$321.49
BGR,JFK,382,0.33,$509.45,,0.0,$0.00,,0.0,"$9,999.00"
BGR,LAX,2713,15.76,$358.10,US,64.1,$360.46,DL,25.5,$349.02
BGR,LGA,378,57.83,$245.72,DL,82.1,$247.02,US,17.3,$241.46
BGR,LGB,2705,0.22,$396.00,US,100.0,$396.00,US,100.0,$396.00
BGR,MDW,974,2.17,$319.65,DL,95.0,$328.02,DL,95.0,$328.02
BGR,MIA,1459,6.85,$266.60,DL,42.9,$249.22,DL,42.9,$249.22
BGR,OAK,2772,0.98,$552.62,US,100.0,$552.62,US,100.0,$552.62
BGR,ONT,2670,1.74,$369.00,US,81.3,$383.16,US,81.3,$383.16
BGR,ORD,978,20.22,$280.90,US,62.4,$275.49,DL,28.5,$271.38
BGR,ORF,668,9.67,$239.42,US,86.5,$234.89,US,86.5,$234.89
BGR,PHF,664,1.85,$344.65,US,94.1,$353.19,US,94.1,$353.19
BGR,PIE,1394,78.15,$131.74,G4,100.0,$131.74,G4,100.0,$131.74
BGR,SFO,2783,14.67,$344.26,US,45.9,$364.70,DL,40.0,$277.84
BGR,SJC,2769,0.33,$282.00,DL,66.7,$228.00,DL,66.7,$228.00
BGR,SNA,2696,1.30,$418.89,US,66.7,$384.68,US,66.7,$384.68
BGR,SWF,351,0.43,$305.00,US,100.0,$305.00,US,100.0,$305.00
BGR,TPA,1385,14.35,$283.08,US,57.6,$315.71,DL,34.9,$245.82
BHM,BOS,1050,76.85,$304.31,US,40.7,$285.93,WN,20.5,$274.73
BHM,BUR,1810,12.61,$325.83,WN,87.9,$324.87,WN,87.9,$324.87
BHM,BWI,682,290.43,$196.78,WN,87.4,$195.13,WN,87.4,$195.13
BHM,CAK,585,12.61,$276.76,DL,64.7,$260.37,DL,64.7,$260.37
BHM,CLE,604,44.78,$255.03,DL,42.2,$255.76,WN,28.6,$235.26
BHM,DCA,653,231.52,$196.80,US,58.9,$215.15,DL,37.1,$170.50
BHM,EWR,850,87.28,$264.18,DL,46.0,$274.27,US,32.3,$266.64
BHM,FLL,650,68.04,$248.12,DL,47.0,$259.14,WN,39.9,$233.83
BHM,HOU,570,169.78,$215.18,WN,96.7,$213.71,WN,96.7,$213.71
BHM,HPN,884,13.91,$288.40,DL,68.8,$286.34,US,25.0,$275.84
BHM,IAD,637,49.67,$179.00,DL,75.5,$164.63,DL,75.5,$164.63
BHM,IAH,562,135.98,$243.84,UA,89.1,$242.31,UA,89.1,$242.31
BHM,ISP,902,11.30,$221.91,WN,88.5,$217.26,WN,88.5,$217.26
BHM,JFK,865,31.30,$243.46,US,63.5,$214.27,US,63.5,$214.27
BHM,LAX,1815,119.67,$337.52,WN,34.5,$305.89,WN,34.5,$305.89
BHM,LGA,866,256.20,$263.07,DL,60.0,$280.53,US,28.2,$238.36
BHM,LGB,1802,0.33,$405.67,DL,66.7,$438.03,DL,66.7,$438.03
BHM,MDW,570,244.57,$183.48,WN,95.2,$180.82,WN,95.2,$180.82
BHM,MHT,1051,16.63,$280.83,WN,69.3,$275.04,WN,69.3,$275.04
BHM,MIA,661,96.52,$219.71,AA,65.8,$205.04,AA,65.8,$205.04
BHM,OAK,2005,27.17,$303.86,WN,95.2,$297.45,WN,95.2,$297.45
BHM,ONT,1768,22.50,$340.49,WN,51.7,$323.93,AA,33.3,$322.62
BHM,ORD,584,139.89,$229.61,UA,62.6,$226.81,UA,62.6,$226.81
BHM,ORF,639,30.76,$262.90,US,42.4,$268.26,DL,29.7,$255.66
BHM,PHF,629,7.72,$268.79,US,64.8,$264.95,US,64.8,$264.95
BHM,PVD,1009,29.24,$262.46,WN,43.5,$263.33,DL,25.3,$258.99
BHM,SFO,2013,84.02,$337.65,DL,28.1,$378.56,AA,22.5,$298.36
BHM,SJC,1990,22.07,$328.35,WN,48.3,$314.67,AA,30.1,$299.48
BHM,SNA,1787,36.74,$348.12,AA,29.3,$312.20,AA,29.3,$312.20
BHM,SWF,883,2.61,$242.52,DL,75.0,$226.22,DL,75.0,$226.22
BHM,TPA,459,300.43,$155.37,WN,85.0,$151.31,WN,85.0,$151.31
BIL,BOS,1866,14.46,$316.35,DL,50.4,$316.20,UA,41.4,$312.63
BIL,BUR,954,7.93,$242.45,DL,52.1,$260.45,AS,17.8,$224.03
BIL,BWI,1679,8.80,$309.59,UA,53.1,$275.03,UA,53.1,$275.03
BIL,DCA,1671,19.57,$334.64,DL,83.9,$324.95,DL,83.9,$324.95
BIL,EWR,1756,10.33,$352.76,UA,54.7,$381.31,DL,41.1,$311.40
BIL,FLL,2074,11.52,$285.03,DL,51.9,$284.66,UA,42.5,$283.86
BIL,HOU,1327,0.33,$399.44,,0.0,$0.00,,0.0,"$9,999.00"
BIL,IAD,1648,14.13,$291.65,UA,85.4,$291.55,DL,10.0,$255.47
BIL,IAH,1304,40.54,$354.15,UA,82.0,$352.86,DL,14.8,$349.63
BIL,JFK,1776,6.30,$291.43,DL,74.1,$292.85,DL,74.1,$292.85
BIL,LAX,970,57.28,$202.94,UA,46.3,$189.05,UA,46.3,$189.05
BIL,LGA,1768,20.33,$291.93,UA,50.8,$275.16,UA,50.8,$275.16
BIL,LGB,971,0.87,$241.13,DL,87.5,$251.29,DL,87.5,$251.29
BIL,MDW,1073,5.22,$271.00,DL,87.5,$275.48,DL,87.5,$275.48
BIL,MHT,1832,2.39,$338.73,DL,54.6,$313.75,DL,54.6,$313.75
BIL,MIA,2083,5.22,$457.11,DL,37.5,$385.03,US,20.8,$379.92
BIL,OAK,898,16.30,$189.43,DL,67.3,$196.23,AS,31.3,$172.56
BIL,ONT,941,13.80,$255.48,DL,54.3,$266.97,AS,32.3,$178.83
BIL,ORD,1060,23.48,$343.07,UA,52.3,$365.69,DL,41.2,$310.49
BIL,PVD,1861,2.17,$321.45,DL,55.0,$304.19,DL,55.0,$304.19
BIL,SFO,909,44.78,$199.95,UA,43.5,$203.65,AS,16.0,$178.03
BIL,SJC,904,12.61,$195.19,DL,66.4,$193.46,AS,13.8,$178.46
BIL,SNA,972,28.26,$199.70,UA,41.9,$186.42,UA,41.9,$186.42
BIL,SWF,1738,0.65,$431.33,DL,66.7,$348.50,DL,66.7,$348.50
BIL,TPA,1879,12.50,$304.01,UA,53.0,$293.39,UA,53.0,$293.39
BIS,BOS,1490,7.50,$414.13,DL,95.7,$417.64,DL,95.7,$417.64
BIS,BUR,1265,0.22,$371.50,UA,100.0,$371.50,UA,100.0,$371.50
BIS,BWI,1322,4.02,$395.65,DL,86.5,$402.66,UA,10.8,$362.00
BIS,DCA,1316,28.48,$252.23,DL,93.9,$252.82,DL,93.9,$252.82
BIS,EWR,1387,4.67,$430.73,DL,55.8,$424.98,UA,39.5,$401.93
BIS,HOU,1217,0.98,$687.60,DL,55.6,$773.00,DL,55.6,$773.00
BIS,HPN,1398,0.22,$338.50,DL,100.0,$338.50,DL,100.0,$338.50
BIS,IAD,1294,5.98,$282.63,DL,61.8,$236.37,DL,61.8,$236.37
