DATES,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,INJURED,KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
1/17/2013,16:25,,,,,,,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,2957426,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
1/17/2013,16:26,,,,,,FLATBUSH AVENUE,GRAND ARMY PLAZA,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,176900,OTHER,PASSENGER VEHICLE,,,
1/17/2013,17:00,BROOKLYN,11234,40.6114632,-73.9243649,"(40.6114632, -73.9243649)",FLATBUSH AVENUE,AVENUE T,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,127073,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
1/17/2013,17:00,BROOKLYN,11234,40.6098096,-73.9224976,"(40.6098096, -73.9224976)",FLATBUSH AVENUE,AVENUE U,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,127074,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,17:25,MANHATTAN,10036,40.7558074,-73.9864031,"(40.7558074, -73.9864031)",WEST 42 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,27931,TAXI,PASSENGER VEHICLE,,,
1/17/2013,17:30,QUEENS,11354,40.7624202,-73.8275149,"(40.7624202, -73.8275149)",37 AVENUE,UNION STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,248604,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,17:30,QUEENS,11419,40.6869403,-73.8141309,"(40.6869403, -73.8141309)",130 STREET,107 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,229613,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,17:50,QUEENS,11419,40.6916635,-73.8297029,"(40.6916635, -73.8297029)",116 STREET,95 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,205234,VAN,UNKNOWN,,,
1/17/2013,19:35,,,,,,VAN WYCK EXPRESSWAY SR WEST,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,229614,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,20:20,MANHATTAN,10036,40.7597301,-73.9916833,"(40.7597301, -73.9916833)",WEST 44 STREET,9 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,40017,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
1/17/2013,20:20,,,,,,BROADWAY,REID AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,183219,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
1/17/2013,20:21,QUEENS,11416,40.68424,-73.8460949,"(40.68424, -73.8460949)",WOODHAVEN BOULEVARD,101 AVENUE,,0,0,0,0,0,0,0,0,Illness,Unspecified,,,,205235,PASSENGER VEHICLE,TAXI,,,
1/17/2013,20:22,BROOKLYN,11221,40.6922271,-73.9309084,"(40.6922271, -73.9309084)",LAFAYETTE AVENUE,MALCOLM X BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,183218,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,21:05,MANHATTAN,10022,40.7621793,-73.9661291,"(40.7621793, -73.9661291)",3 AVENUE,EAST 60 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,47220,UNKNOWN,PASSENGER VEHICLE,,,
1/17/2013,23:00,BROOKLYN,11226,40.6529272,-73.9593299,"(40.6529272, -73.9593299)",CATON AVENUE,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,149022,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
1/17/2013,23:00,STATEN ISLAND,10314,40.5952978,-74.1618991,"(40.5952978, -74.1618991)",ROCKLAND AVENUE,RICHMOND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,296181,PASSENGER VEHICLE,UNKNOWN,,,
1/17/2013,6:45,STATEN ISLAND,10305,40.5792516,-74.0778017,"(40.5792516, -74.0778017)",CAPODANNO BOULEVARD,SEAVIEW AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,296150,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
1/17/2013,8:08,MANHATTAN,10026,40.8006591,-73.9543925,"(40.8006591, -73.9543925)",WEST 112 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,64028,PASSENGER VEHICLE,VAN,,,
1/17/2013,8:10,MANHATTAN,10032,40.8428097,-73.9420139,"(40.8428097, -73.9420139)",WEST 169 STREET,FORT WASHINGTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,68737,OTHER,PASSENGER VEHICLE,,,
1/17/2013,8:12,,,40.6038348,-74.0689388,"(40.6038348, -74.0689388)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3122116,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
1/17/2013,8:15,QUEENS,11416,40.689714,-73.8407672,"(40.689714, -73.8407672)",104 STREET,94 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,205230,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
1/17/2013,9:00,,,,,,RALPH AVENUE,DITMAS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,136880,PASSENGER VEHICLE,BUS,,,
1/17/2013,9:40,,,40.7101611,-73.9885328,"(40.7101611, -73.9885328)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,2836771,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
1/17/2013,10:07,STATEN ISLAND,10301,40.6346991,-74.1055188,"(40.6346991, -74.1055188)",CASTLETON AVENUE,HOYT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,286852,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,10:13,,,,,,,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,2957424,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
1/17/2013,13:30,BROOKLYN,11226,40.6552496,-73.9529602,"(40.6552496, -73.9529602)",ROGERS AVENUE,CLARKSON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,153451,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,14:10,MANHATTAN,10036,40.7572323,-73.9897922,"(40.7572323, -73.9897922)",WEST 42 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,27930,BUS,TAXI,VAN,,
1/17/2013,14:44,QUEENS,11432,40.7151196,-73.7735714,"(40.7151196, -73.7735714)",188 STREET,HILLSIDE AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,234762,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
1/17/2013,18:40,BROOKLYN,11209,40.6166991,-74.0308435,"(40.6166991, -74.0308435)",4 AVENUE,94 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,142082,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,21:30,QUEENS,11101,40.735724,-73.9367594,"(40.735724, -73.9367594)",STARR AVENUE,VANDAM STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,240866,PASSENGER VEHICLE,LIVERY VEHICLE,,,
1/17/2013,6:15,BRONX,10473,40.8148256,-73.8470537,"(40.8148256, -73.8470537)",CASTLE HILL AVENUE,NORTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,82172,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,7:50,BROOKLYN,11201,40.6947964,-73.9824524,"(40.6947964, -73.9824524)",PRINCE STREET,JOHNSON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,188960,PASSENGER VEHICLE,UNKNOWN,,,
1/17/2013,9:15,BRONX,10451,40.8254139,-73.923475,"(40.8254139, -73.923475)",GRAND CONCOURSE,EAST 158 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,86259,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
1/17/2013,9:15,BRONX,10458,40.8611095,-73.8902754,"(40.8611095, -73.8902754)",3 AVENUE,EAST FORDHAM ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,100773,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
1/17/2013,10:00,,,,,,EINSTEIN LOOP,HUTCHINSON RIVER PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,,,,,89645,PASSENGER VEHICLE,,,,
1/17/2013,13:00,QUEENS,11413,40.6721416,-73.7611901,"(40.6721416, -73.7611901)",183 STREET,140 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,269425,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,13:33,,,40.6943232,-73.9988656,"(40.6943232, -73.9988656)",,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,2983304,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,16:15,BROOKLYN,11236,40.6534543,-73.8976086,"(40.6534543, -73.8976086)",EAST 108 STREET,STANLEY AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,145589,VAN,PASSENGER VEHICLE,,,
1/17/2013,16:15,MANHATTAN,10034,40.8657971,-73.9199975,"(40.8657971, -73.9199975)",SHERMAN AVENUE,WEST 207 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,70836,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
1/17/2013,17:00,BROOKLYN,11203,40.6397355,-73.9301124,"(40.6397355, -73.9301124)",FOSTER AVENUE,EAST 49 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,136885,PASSENGER VEHICLE,OTHER,,,
1/17/2013,18:00,QUEENS,11433,40.7084277,-73.7805483,"(40.7084277, -73.7805483)",JAMAICA AVENUE,180 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,210042,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
1/17/2013,22:30,BROOKLYN,11215,40.6656309,-73.9859493,"(40.6656309, -73.9859493)",13 STREET,6 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,176915,UNKNOWN,,,,
1/17/2013,22:30,QUEENS,11436,40.6719381,-73.7982929,"(40.6719381, -73.7982929)",142 STREET,129 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,269426,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
1/17/2013,3:35,QUEENS,11369,40.7633458,-73.8773073,"(40.7633458, -73.8773073)",ASTORIA BOULEVARD,92 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,281142,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,7:45,MANHATTAN,10018,40.7583388,-73.9964084,"(40.7583388, -73.9964084)",WEST 40 STREET,10 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,18123,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
1/17/2013,7:45,QUEENS,11417,40.6737483,-73.8432315,"(40.6737483, -73.8432315)",CROSS BAY BOULEVARD,GOLD ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,229607,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
1/17/2013,8:30,BROOKLYN,11218,40.6381678,-73.976414,"(40.6381678, -73.976414)",CORTELYOU ROAD,EAST 3 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,131521,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
1/17/2013,8:30,,,,,,,,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Oversized Vehicle,,,,2897090,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
1/17/2013,11:20,,,,,,,,P/L OF 496 ARTHUR KILL ROAD,0,0,0,0,0,0,0,0,Accelerator Defective,,,,,296157,PASSENGER VEHICLE,,,,
1/17/2013,13:00,BROOKLYN,11215,40.6723185,-73.9770581,"(40.6723185, -73.9770581)",GARFIELD PLACE,7 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,176897,PASSENGER VEHICLE,,,,
1/17/2013,13:13,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,2888786,LARGE COM VEH(6 OR MORE TIRES),SPORT UTILITY / STATION WAGON,,,
1/17/2013,13:45,MANHATTAN,10036,40.7594056,-73.9851029,"(40.7594056, -73.9851029)",BROADWAY,WEST 47 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,40013,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
1/17/2013,16:00,STATEN ISLAND,10301,40.6109558,-74.1034068,"(40.6109558, -74.1034068)",TIOGA STREET,LITTLE CLOVE ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,286849,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,17:55,MANHATTAN,10065,40.7599125,-73.9588098,"(40.7599125, -73.9588098)",EAST 61 STREET,YORK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,47222,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,19:15,QUEENS,11356,40.7907004,-73.8498827,"(40.7907004, -73.8498827)",119 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,248608,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
1/17/2013,19:15,,,,,,EAST HOUSTON STREET,ROOSEVELT DRIVE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,12748,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,19:20,BROOKLYN,11234,40.633277,-73.9216165,"(40.633277, -73.9216165)",AVENUE H,EAST 57 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,127063,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
1/17/2013,19:20,MANHATTAN,10010,40.7410276,-73.9941612,"(40.7410276, -73.9941612)",AVENUE OF THE AMERICAS,WEST 20 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,23051,OTHER,TAXI,,,
1/17/2013,19:46,,,,,,LIBERTY AVENUE,VAN WYCK EXPRESSWAY,,0,0,0,0,0,0,0,0,Prescription Medication,Prescription Medication,,,,205285,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,19:50,MANHATTAN,10017,40.7545696,-73.971677,"(40.7545696, -73.971677)",3 AVENUE,EAST 48 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,33908,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,20:25,BROOKLYN,11214,40.6038767,-73.99543,"(40.6038767, -73.99543)",85 STREET,21 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,122805,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
1/17/2013,22:27,BROOKLYN,11238,40.6770587,-73.965974,"(40.6770587, -73.965974)",PROSPECT PLACE,UNDERHILL AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,173547,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,6:30,,,40.7265632,-73.8380134,"(40.7265632, -73.8380134)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3089826,VAN,TAXI,,,
1/17/2013,8:27,BROOKLYN,11220,40.6411153,-74.0037114,"(40.6411153, -74.0037114)",50 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,131520,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,11:00,,,,,,,,P/L OF 2191 RICHMOND AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,296163,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,20:40,,,,,,WOODHAVEN BOULEVARD,ELIOT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,215166,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,9:30,,,40.7433272,-73.8337889,"(40.7433272, -73.8337889)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3056061,UNKNOWN,UNKNOWN,,,
1/17/2013,17:50,,,,,,,,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,2912808,BUS,SPORT UTILITY / STATION WAGON,,,
1/17/2013,18:50,QUEENS,11385,40.6998829,-73.9082989,"(40.6998829, -73.9082989)",MYRTLE AVENUE,MADISON STREET,,0,1,0,1,0,0,0,0,Unspecified,,,,,215162,PASSENGER VEHICLE,,,,
1/17/2013,7:29,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3122115,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
1/17/2013,0:20,QUEENS,11355,40.7442447,-73.8295324,"(40.7442447, -73.8295324)",59 AVENUE,136 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,248599,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
1/17/2013,0:22,BRONX,10453,40.8518022,-73.9092172,"(40.8518022, -73.9092172)",EAST TREMONT AVENUE,JEROME AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,92899,PASSENGER VEHICLE,UNKNOWN,,,
1/17/2013,0:25,BRONX,10451,40.8172146,-73.9309449,"(40.8172146, -73.9309449)",EXTERIOR STREET,EAST 144 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,73699,OTHER,,,,
1/17/2013,10:00,BROOKLYN,11209,40.6214926,-74.0262133,"(40.6214926, -74.0262133)",86 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,142079,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,10:00,BROOKLYN,11213,40.6636209,-73.9306857,"(40.6636209, -73.9306857)",EAST NEW YORK AVENUE,EAST 91 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,136882,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
1/17/2013,10:00,BROOKLYN,11220,40.6385239,-74.0099915,"(40.6385239, -74.0099915)",57 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,157201,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,10:00,BROOKLYN,11234,40.6355423,-73.9228316,"(40.6355423, -73.9228316)",EAST 56 STREET,GLENWOOD ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,127057,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
1/17/2013,10:00,MANHATTAN,10005,40.7086145,-74.0093708,"(40.7086145, -74.0093708)",LIBERTY STREET,NASSAU STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,1676,SMALL COM VEH(4 TIRES),TAXI,,,
1/17/2013,10:00,MANHATTAN,10017,40.7579112,-73.977653,"(40.7579112, -73.977653)",EAST 49 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,40011,TAXI,VAN,,,
1/17/2013,10:15,,,40.7170936,-73.8262977,"(40.7170936, -73.8262977)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3033608,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
1/17/2013,10:21,BROOKLYN,11226,40.6503881,-73.958708,"(40.6503881, -73.958708)",FLATBUSH AVENUE,CHURCH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,149023,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
1/17/2013,10:24,MANHATTAN,10018,40.7589782,-73.9939358,"(40.7589782, -73.9939358)",DYER AVENUE,WEST 42 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,18168,PASSENGER VEHICLE,BUS,,,
1/17/2013,10:25,QUEENS,11419,40.6889926,-73.8170639,"(40.6889926, -73.8170639)",128 STREET,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,229602,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
1/17/2013,10:27,BROOKLYN,11237,40.7028102,-73.9253902,"(40.7028102, -73.9253902)",STARR STREET,KNICKERBOCKER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,185443,OTHER,OTHER,,,
1/17/2013,10:27,MANHATTAN,10010,40.7402615,-73.9905165,"(40.7402615, -73.9905165)",5 AVENUE,EAST 21 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,23049,TAXI,OTHER,,,
1/17/2013,10:30,MANHATTAN,10014,40.7329142,-74.0039763,"(40.7329142, -74.0039763)",GROVE STREET,BLEECKER STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,10305,PASSENGER VEHICLE,UNKNOWN,,,
1/17/2013,10:30,QUEENS,11374,40.7261762,-73.8648853,"(40.7261762, -73.8648853)",63 DRIVE,ALDERTON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,265336,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
1/17/2013,10:30,,,40.7354542,-73.9170371,"(40.7354542, -73.9170371)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3045117,LIVERY VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,10:31,,,40.6082548,-74.0887812,"(40.6082548, -74.0887812)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3122117,VAN,VAN,,,
1/17/2013,10:33,MANHATTAN,10017,40.7482147,-73.9685398,"(40.7482147, -73.9685398)",EAST 42 STREET,FDR DRIVE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,33905,TAXI,PASSENGER VEHICLE,,,
1/17/2013,10:40,,,,,,,,PARKING LOT OF 61-11 188 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,234759,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
1/17/2013,10:45,BRONX,10465,40.8245695,-73.8390967,"(40.8245695, -73.8390967)",BRUSH AVENUE,LAFAYETTE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,89648,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,10:45,,,,,,,,PARKING LOT UNION STREET AND 39 AVE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,248605,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,10:50,BRONX,10462,40.8452223,-73.8661181,"(40.8452223, -73.8661181)",MORRIS PARK AVENUE,WHITEPLAINS ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,104091,PASSENGER VEHICLE,OTHER,,,
1/17/2013,10:51,BRONX,10454,40.8081625,-73.9265219,"(40.8081625, -73.9265219)",EAST 135 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,73702,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,10:57,QUEENS,11432,40.7027387,-73.802286,"(40.7027387, -73.802286)",JAMAICA AVENUE,153 STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,210038,PASSENGER VEHICLE,VAN,,,
1/17/2013,11:00,BRONX,10460,40.8400595,-73.8709533,"(40.8400595, -73.8709533)",EAST 180 STREET,VANNEST AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,104106,PASSENGER VEHICLE,UNKNOWN,,,
1/17/2013,11:00,BROOKLYN,11207,40.6551317,-73.8891617,"(40.6551317, -73.8891617)",WORTMAN AVENUE,SHEFFIELD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,165689,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,11:00,BROOKLYN,11222,40.734448,-73.9549574,"(40.734448, -73.9549574)",FREEMAN STREET,MANHATTAN AVENUE,,0,0,0,0,0,0,0,0,Illness,Unspecified,,,,199093,TAXI,TAXI,,,
1/17/2013,11:00,MANHATTAN,10003,40.7274022,-73.9885376,"(40.7274022, -73.9885376)",EAST 6 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,14756,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,11:00,MANHATTAN,10009,40.7313511,-73.9825546,"(40.7313511, -73.9825546)",EAST 14 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,14757,SPORT UTILITY / STATION WAGON,TAXI,,,
1/17/2013,11:00,MANHATTAN,10034,40.8636899,-73.9170643,"(40.8636899, -73.9170643)",WEST 207 STREET,9 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,70834,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,11:00,,,40.6304283,-73.8859266,"(40.6304283, -73.8859266)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,2960148,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
1/17/2013,11:02,MANHATTAN,10024,40.7845371,-73.9735961,"(40.7845371, -73.9735961)",WEST 83 STREET,COLUMBUS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,53369,SMALL COM VEH(4 TIRES),SPORT UTILITY / STATION WAGON,,,
1/17/2013,11:02,QUEENS,11412,40.7009349,-73.7511077,"(40.7009349, -73.7511077)",204 STREET,MURDOCK AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,269418,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
1/17/2013,11:05,QUEENS,11422,40.6656136,-73.7356712,"(40.6656136, -73.7356712)",SUNRISE HIGHWAY,FRANCIS LEWIS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,222133,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
1/17/2013,11:05,,,,,,CANAL STREET,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Turning Improperly,,,,1675,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
